crate,run,gen,mir_coverage,covered_targets,tests,tests_length
time,2,83,57.78309955525145,1689,291,25.969072164948454
time,1,68,57.64625384878549,1685,301,25.966777408637874
time,0,68,57.23571672938762,1673,292,25.86986301369863
time,2,84,57.78309955525145,1689,290,25.886206896551723
time,1,69,57.64625384878549,1685,302,25.8476821192053
time,0,69,57.2699281560041,1674,295,25.847457627118644
time,2,85,57.78309955525145,1689,291,25.756013745704468
time,1,70,57.64625384878549,1685,300,25.676666666666666
time,0,70,57.2699281560041,1674,296,25.77027027027027
time,2,86,57.9541566883339,1694,293,25.81569965870307
time,1,71,57.64625384878549,1685,300,25.666666666666668
time,0,71,57.2699281560041,1674,296,25.756756756756758
time,2,87,57.9541566883339,1694,293,25.802047781569964
time,1,72,57.64625384878549,1685,300,25.636666666666667
time,0,72,57.2699281560041,1674,297,25.757575757575758
time,2,88,57.9541566883339,1694,293,25.761092150170647
time,1,73,57.71467670201847,1687,302,25.73841059602649
time,0,73,57.2699281560041,1674,297,25.75084175084175
time,2,89,57.9541566883339,1694,294,25.717687074829932
time,1,74,57.71467670201847,1687,300,25.69
time,0,74,57.2699281560041,1674,295,25.654237288135594
time,2,90,57.9541566883339,1694,295,25.681355932203388
time,1,75,57.71467670201847,1687,300,25.69
time,0,75,57.54361956893602,1682,298,25.926174496644297
time,2,91,57.9541566883339,1694,298,25.56040268456376
time,1,76,57.71467670201847,1687,300,25.55666666666667
time,0,76,57.54361956893602,1682,298,25.895973154362416
time,2,92,57.9883681149504,1695,297,25.38047138047138
time,1,77,57.71467670201847,1687,300,25.526666666666667
time,0,77,57.54361956893602,1682,298,25.88255033557047
time,2,93,57.9883681149504,1695,297,25.363636363636363
time,1,78,57.71467670201847,1687,299,25.50836120401338
time,2,94,57.9883681149504,1695,297,25.32323232323232
time,0,78,57.54361956893602,1682,299,25.83277591973244
time,1,79,57.74888812863497,1688,298,25.496644295302012
time,2,95,57.9883681149504,1695,297,25.205387205387204
time,0,79,57.54361956893602,1682,299,25.785953177257525
time,1,80,57.74888812863497,1688,298,25.406040268456376
time,2,96,57.9883681149504,1695,298,25.130872483221477
time,0,80,57.54361956893602,1682,299,25.789297658862875
time,1,81,57.78309955525145,1689,299,25.381270903010034
time,2,97,58.022579541566884,1696,298,25.161073825503355
time,0,81,57.78309955525145,1689,298,25.889261744966444
time,1,82,57.78309955525145,1689,300,25.34
time,2,98,58.022579541566884,1696,295,25
time,0,82,57.78309955525145,1689,298,25.889261744966444
time,1,83,57.78309955525145,1689,301,25.32890365448505
time,2,99,58.022579541566884,1696,295,24.969491525423727
time,0,83,57.78309955525145,1689,298,25.845637583892618
time,1,84,57.78309955525145,1689,301,25.305647840531563
time,0,84,57.78309955525145,1689,298,25.78523489932886
time,1,85,57.88573383510093,1692,302,25.341059602649008
time,0,85,57.78309955525145,1689,299,25.632107023411372
time,1,86,57.88573383510093,1692,301,25.3156146179402
time,0,86,57.78309955525145,1689,297,25.46127946127946
time,1,87,57.88573383510093,1692,297,25.17845117845118
time,0,87,57.78309955525145,1689,299,25.411371237458194
time,1,88,57.88573383510093,1692,297,25.094276094276093
time,0,88,57.78309955525145,1689,300,25.406666666666666
time,1,89,57.91994526171741,1693,296,25.02364864864865
time,0,89,57.851522408484435,1691,300,25.413333333333334
time,1,90,57.91994526171741,1693,296,24.925675675675677
time,0,90,57.851522408484435,1691,301,25.322259136212626
time,0,91,57.851522408484435,1691,301,25.25581395348837
time,1,91,57.91994526171741,1693,296,24.864864864864863
time,0,92,57.851522408484435,1691,301,25.225913621262457
time,1,92,57.91994526171741,1693,297,24.835016835016834
time,1,93,57.91994526171741,1693,296,24.76689189189189
time,0,93,57.851522408484435,1691,298,25.107382550335572
time,1,94,57.91994526171741,1693,296,24.64864864864865
time,0,94,57.851522408484435,1691,298,25.107382550335572
time,1,95,57.91994526171741,1693,296,24.591216216216218
time,0,95,57.851522408484435,1691,301,25.029900332225914
time,1,96,57.91994526171741,1693,294,24.595238095238095
time,0,96,57.851522408484435,1691,301,24.980066445182725
time,1,97,57.91994526171741,1693,293,24.58361774744027
time,0,97,57.851522408484435,1691,302,24.804635761589402
time,1,98,57.9541566883339,1694,294,24.697278911564627
time,0,98,57.851522408484435,1691,302,24.70198675496689
time,1,99,57.9541566883339,1694,294,24.666666666666668
time,0,99,57.851522408484435,1691,303,24.676567656765677
time,3,0,33.698255217242554,985,42,42.642857142857146
time,4,0,31.91926103318508,933,41,40.51219512195122
time,3,1,39.6510434485118,1159,74,40.310810810810814
time,5,0,35.78515224084845,1046,43,49.2093023255814
time,4,1,39.685254875128294,1160,77,41.493506493506494
time,6,0,30.31132398221006,886,40,42.325
time,3,2,42.559014710913445,1244,98,37.91836734693877
time,5,1,40.57475196715703,1186,74,41
time,4,2,44.33800889497092,1296,105,43.15238095238095
time,6,1,36.36674649332877,1063,66,42.621212121212125
time,3,3,44.33800889497092,1296,111,36.909909909909906
time,5,2,43.89326034895655,1283,97,39.8041237113402
time,4,3,46.32227163872734,1354,127,44.30708661417323
time,6,2,39.993157714676705,1169,93,41.31182795698925
time,3,4,45.91173451932946,1342,132,36.78030303030303
time,5,3,45.53540882654807,1331,116,39.43103448275862
time,4,4,48.71707150188163,1424,149,43.08724832214765
time,6,3,43.619568936024635,1275,116,42.53448275862069
time,3,5,46.63017447827574,1363,147,36.02721088435374
time,5,4,46.493328771809786,1359,127,37.89763779527559
time,6,4,46.04858022579542,1346,142,42.556338028169016
time,4,5,49.67499144714335,1452,160,42.09375
time,3,6,47.58809442353746,1391,163,35.73006134969325
time,5,5,47.62230585015395,1392,142,37.774647887323944
time,4,6,50.39343140608964,1473,173,41.08092485549133
time,6,5,47.998631542935335,1403,157,41.45859872611465
time,5,6,49.23024290112898,1439,162,37.629629629629626
time,3,7,48.37495723571673,1414,171,35.07017543859649
time,4,7,50.803968525487505,1485,184,40.38586956521739
time,6,6,49.12760862127951,1436,169,40.10650887573964
time,3,8,49.43551146082792,1445,180,34.8
time,5,7,49.74341430037633,1454,171,36.45614035087719
time,4,8,51.59083133766678,1508,196,38.89795918367347
time,3,9,49.98289428669175,1461,185,34.24864864864865
time,6,7,50.87239137872049,1487,181,39.54696132596685
time,5,8,50.42764283270612,1474,179,35.81005586592179
time,4,9,52.03557988368115,1521,202,38.51485148514851
time,5,9,50.97502565856996,1490,185,35.52972972972973
time,3,10,50.49606568593911,1476,189,34.32275132275132
time,6,8,51.48819705781731,1505,193,37.70984455958549
time,3,11,51.009237085186456,1491,195,33.78974358974359
time,4,10,52.44611700307903,1533,211,37.682464454976305
time,5,10,51.419774204584336,1503,194,35.31443298969072
time,6,9,52.275059869996575,1528,195,37.30769230769231
time,4,11,52.85665412247691,1545,218,36.74770642201835
time,3,12,51.76188847074923,1513,203,33.83251231527094
time,5,11,51.864522750598695,1516,201,35.417910447761194
time,6,10,52.78823126924392,1543,200,36.19
time,4,12,53.2329798152583,1556,221,36.50678733031674
time,5,12,52.13821416353062,1524,209,35.5311004784689
time,6,11,52.95928840232638,1548,207,35.44927536231884
time,3,13,52.13821416353062,1524,208,34.05769230769231
time,4,13,53.746151214505645,1571,229,36.03056768558952
time,5,13,52.75401984262744,1542,215,35.716279069767445
time,3,14,52.58296270954499,1537,210,33.93809523809524
time,6,12,53.30140266849127,1558,218,35.13302752293578
time,4,14,53.985631200821075,1578,235,35.52340425531915
time,5,14,53.06192268217585,1551,217,35.83410138248848
time,6,13,53.506671228190214,1564,218,34.857798165137616
time,3,15,53.096134108792334,1552,216,33.638888888888886
time,4,15,54.01984262743756,1579,238,35.18487394957983
time,5,15,53.1987683886418,1555,221,35.42081447963801
time,6,14,53.78036264112214,1572,220,34.41818181818182
time,3,16,53.13034553540883,1553,223,33.2780269058296
time,4,16,54.29353404036949,1587,244,35.08196721311475
time,5,16,53.26719124187479,1557,228,34.57017543859649
time,6,15,54.19089976052002,1584,228,33.98684210526316
time,3,17,53.404036948340746,1561,228,32.925438596491226
time,4,17,54.36195689360246,1589,250,34.116
time,5,17,53.60930550803968,1567,233,34.05579399141631
time,6,16,54.29353404036949,1587,234,33.5
time,3,18,53.60930550803968,1567,233,32.60515021459227
time,4,18,54.464591173451936,1592,254,33.80708661417323
time,5,18,53.81457406773863,1573,237,33.607594936708864
time,6,17,54.327745466985974,1588,240,33.12916666666667
time,3,19,54.94355114608279,1606,237,32.459915611814345
time,4,19,54.806705439616834,1602,256,33.9453125
time,5,19,54.2251111871365,1585,242,33.19834710743802
time,6,18,54.43037974683544,1591,244,32.885245901639344
time,3,20,55.28566541224769,1616,244,32.385245901639344
time,4,20,55.148819705781726,1612,261,33.48275862068966
time,5,20,54.327745466985974,1588,242,33.14462809917355
time,3,21,55.45672254533014,1621,250,32.028
time,6,19,54.6014368799179,1596,240,32.266666666666666
time,4,21,55.18303113239822,1613,263,33.02281368821293
time,5,21,54.464591173451936,1592,246,32.426829268292686
time,3,22,55.5935682517961,1625,250,31.512
time,6,20,54.806705439616834,1602,243,32.53909465020576
time,4,22,55.2514539856312,1615,265,32.77735849056604
time,5,22,54.464591173451936,1592,246,32.15040650406504
time,3,23,55.76462538487855,1630,251,31.159362549800797
time,6,21,55.08039685254875,1610,247,32.5748987854251
time,4,23,55.31987683886418,1617,266,32.59398496240601
time,5,23,54.84091686623332,1603,248,31.467741935483872
time,3,24,55.83304823811153,1632,253,31.035573122529645
time,6,22,55.148819705781726,1612,252,32.20634920634921
time,4,24,55.31987683886418,1617,268,32.11194029850746
time,5,24,54.84091686623332,1603,251,31.231075697211157
time,3,25,56.00410537119398,1637,256,30.82421875
time,6,23,55.2514539856312,1615,257,32
time,4,25,55.35408826548067,1618,269,31.985130111524164
time,5,25,55.08039685254875,1610,254,31.015748031496063
time,3,26,56.14095107765994,1641,261,30.865900383141764
time,6,24,55.2514539856312,1615,258,31.627906976744185
time,4,26,55.35408826548067,1618,273,31.692307692307693
time,5,26,55.31987683886418,1617,253,30.608695652173914
time,3,27,56.209373930892916,1643,262,30.6793893129771
time,6,25,55.45672254533014,1621,263,31.53231939163498
time,4,27,55.49093397194663,1622,273,31.67032967032967
time,5,27,55.38829969209716,1619,255,30.50980392156863
time,3,28,56.31200821074239,1646,264,30.446969696969695
time,6,26,55.49093397194663,1622,264,31.46590909090909
time,4,28,55.559356825179606,1624,275,31.443636363636365
time,5,28,55.38829969209716,1619,254,30.125984251968504
time,3,29,56.31200821074239,1646,266,30.263157894736842
time,6,27,55.525145398563126,1623,262,31.244274809160306
time,4,29,55.66199110502909,1627,282,31.93971631205674
time,5,29,55.5935682517961,1625,256,30.140625
time,3,30,56.55148819705782,1653,270,30.125925925925927
time,6,28,55.5935682517961,1625,264,31.079545454545453
time,4,30,55.66199110502909,1627,280,31.792857142857144
time,5,30,55.66199110502909,1627,258,30.100775193798448
time,3,31,56.619911050290796,1655,271,29.715867158671585
time,6,29,55.5935682517961,1625,261,30.386973180076627
time,4,31,56.17516250427643,1642,282,31.627659574468087
time,5,31,55.66199110502909,1627,259,29.93050193050193
time,3,32,56.619911050290796,1655,276,29.6231884057971
time,6,30,55.5935682517961,1625,260,30.115384615384617
time,4,32,56.17516250427643,1642,281,31.430604982206404
time,5,32,55.86725966472802,1633,263,29.94296577946768
time,3,33,56.89360246322271,1663,283,29.52296819787986
time,6,31,55.83304823811153,1632,264,30.117424242424242
time,4,33,56.2777967841259,1645,282,31.677304964539008
time,5,33,55.93568251796099,1635,264,29.833333333333332
time,3,34,57.06465959630517,1668,286,29.244755244755243
time,6,32,55.90147109134451,1634,269,30.12267657992565
time,4,34,56.2777967841259,1645,284,31.411971830985916
time,5,34,56.00410537119398,1637,266,29.796992481203006
time,3,35,57.201505302771125,1672,285,29.19298245614035
time,6,33,55.93568251796099,1635,272,30.080882352941178
time,4,35,56.2777967841259,1645,285,31.242105263157896
time,5,35,56.209373930892916,1643,269,29.275092936802974
time,3,36,57.201505302771125,1672,286,29.09090909090909
time,6,34,55.93568251796099,1635,274,30.003649635036496
time,4,36,56.34621963735887,1647,285,31.171929824561403
time,5,36,56.24358535750941,1644,270,29.296296296296298
time,6,35,56.072528224426954,1639,279,29.978494623655912
time,3,37,57.201505302771125,1672,285,29.035087719298247
time,4,37,56.34621963735887,1647,284,30.788732394366196
time,5,37,56.41464249059186,1649,272,29.202205882352942
time,6,36,56.17516250427643,1642,279,29.655913978494624
time,3,38,57.2699281560041,1674,286,29.083916083916083
time,4,38,56.34621963735887,1647,282,30.602836879432623
time,5,38,56.41464249059186,1649,272,28.977941176470587
time,6,37,56.17516250427643,1642,279,29.415770609318997
time,3,39,57.2699281560041,1674,288,28.97222222222222
time,4,39,56.34621963735887,1647,283,30.34982332155477
time,5,39,56.51727677044133,1652,277,28.866425992779785
time,6,38,56.24358535750941,1644,278,29.06115107913669
time,3,40,57.37256243585358,1677,292,28.732876712328768
time,4,40,56.34621963735887,1647,284,30.119718309859156
time,5,40,56.51727677044133,1652,278,28.492805755395683
time,6,39,56.2777967841259,1645,274,28.87956204379562
time,3,41,57.37256243585358,1677,290,28.389655172413793
time,4,41,56.41464249059186,1649,287,29.937282229965156
time,5,41,56.619911050290796,1655,279,28.473118279569892
time,6,40,56.2777967841259,1645,275,28.701818181818183
time,3,42,57.37256243585358,1677,291,28.309278350515463
time,4,42,56.55148819705782,1653,286,29.888111888111887
time,5,42,56.619911050290796,1655,278,28.201438848920862
time,6,41,56.2777967841259,1645,277,28.509025270758123
time,3,43,57.440985289086555,1679,293,28.170648464163822
time,4,43,56.585699623674316,1654,287,29.797909407665504
time,5,43,56.722545330140264,1658,279,28
time,6,42,56.2777967841259,1645,277,28.447653429602887
time,3,44,57.50940814231954,1681,295,28.027118644067798
time,4,44,56.722545330140264,1658,288,29.881944444444443
time,5,44,56.722545330140264,1658,279,27.949820788530467
time,6,43,56.2777967841259,1645,277,28.212996389891696
time,4,45,56.75675675675676,1659,286,29.657342657342657
time,3,45,57.50940814231954,1681,296,27.93243243243243
time,5,45,56.790968183373245,1660,282,27.865248226950353
time,6,44,56.2777967841259,1645,276,27.981884057971016
time,3,46,57.50940814231954,1681,295,27.901694915254236
time,4,46,56.75675675675676,1659,282,29.620567375886523
time,5,46,56.82517960998974,1661,286,27.786713286713287
time,6,45,56.65412247690729,1656,274,27.638686131386862
time,3,47,57.57783099555252,1683,297,27.71043771043771
time,4,47,56.75675675675676,1659,283,29.30388692579505
time,5,47,56.89360246322271,1663,288,28.12152777777778
time,6,46,56.75675675675676,1659,275,27.541818181818183
