crate,run,gen,mir_coverage,covered_targets,tests,tests_length
time,2,71,55.93568251796099,1635,297,36.75084175084175
time,0,76,55.2514539856312,1615,287,36.98257839721254
time,1,75,56.209373930892916,1643,294,36.67687074829932
time,0,77,55.2514539856312,1615,287,36.98257839721254
time,2,72,55.93568251796099,1635,298,36.67785234899329
time,1,76,56.209373930892916,1643,294,36.67687074829932
time,0,78,55.2514539856312,1615,287,36.98257839721254
time,2,73,55.93568251796099,1635,298,36.647651006711406
time,1,77,56.34621963735887,1647,295,36.74576271186441
time,0,79,55.2514539856312,1615,287,36.84320557491289
time,2,74,55.93568251796099,1635,298,36.647651006711406
time,1,78,56.44885391720835,1650,297,36.85521885521886
time,0,80,55.2514539856312,1615,286,36.84615384615385
time,2,75,55.93568251796099,1635,297,36.61616161616162
time,1,79,56.44885391720835,1650,297,36.851851851851855
time,0,81,55.2514539856312,1615,286,36.84615384615385
time,2,76,55.93568251796099,1635,297,36.61616161616162
time,0,82,55.2514539856312,1615,285,36.83859649122807
time,1,80,56.44885391720835,1650,297,36.84848484848485
time,0,83,55.2514539856312,1615,285,36.72280701754386
time,2,77,55.969893944577485,1636,298,36.70805369127517
time,1,81,56.44885391720835,1650,297,36.83838383838384
time,0,84,55.31987683886418,1617,285,36.705263157894734
time,2,78,55.969893944577485,1636,298,36.70805369127517
time,1,82,56.44885391720835,1650,297,36.75757575757576
time,0,85,55.35408826548067,1618,286,36.86713286713287
time,2,79,55.969893944577485,1636,298,36.68456375838926
time,1,83,56.44885391720835,1650,297,36.75757575757576
time,0,86,55.42251111871364,1620,288,36.83680555555556
time,2,80,55.969893944577485,1636,299,36.668896321070235
time,0,87,55.42251111871364,1620,288,36.833333333333336
time,1,84,56.44885391720835,1650,297,36.75757575757576
time,2,81,55.969893944577485,1636,299,36.65551839464883
time,1,85,56.44885391720835,1650,297,36.72053872053872
time,0,88,55.42251111871364,1620,288,36.833333333333336
time,1,86,56.44885391720835,1650,298,36.68791946308725
time,2,82,55.969893944577485,1636,299,36.64882943143812
time,0,89,55.42251111871364,1620,288,36.81597222222222
time,2,83,56.038316797810474,1638,300,36.74666666666667
time,1,87,56.44885391720835,1650,298,36.68791946308725
time,0,90,55.42251111871364,1620,288,36.81597222222222
time,1,88,56.44885391720835,1650,298,36.68791946308725
time,0,91,55.42251111871364,1620,288,36.8125
time,2,84,56.072528224426954,1639,302,36.7317880794702
time,1,89,56.44885391720835,1650,298,36.62751677852349
time,0,92,55.42251111871364,1620,288,36.6875
time,2,85,56.072528224426954,1639,303,36.70957095709571
time,0,93,55.42251111871364,1620,288,36.6875
time,1,90,56.44885391720835,1650,298,36.62751677852349
